Time Stamp	Hip Pitch	Hip Roll	Hip Yaw	Knee Pitch	Knee Roll	Knee Yaw	Ankle Pitch	Ankle Roll	Ankle Yaw	Hjoint X	Hjoint Y	Hjoint Z	Kjoint X	Kjoint Y	Kjoint Z	Ajoint X	Ajoint Y	Ajoint Z	Ankle Path x	Ankle Path y	Ankle Path y	Hip OffPitch	Hip OffRoll	Hip OffYaw	Knee OffPitch	Knee OffRoll	Knee OffYaw	Ankle OffPitch	Ankle OffRoll	Ankle OffYaw	
306.4941	-0.771	-1.569	-0.289	0.759	5.469	3.192	-0.901	3.626	-1.655	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
306.5024	-0.771	-1.569	-0.289	0.759	5.469	3.192	-0.901	3.626	-1.655	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
306.5107	-0.759	-1.626	-0.278	0.763	5.470	3.166	-0.880	3.619	-1.728	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
306.519	-0.759	-1.626	-0.278	0.763	5.470	3.166	-0.880	3.619	-1.728	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
306.5273	-0.748	-1.659	-0.241	0.784	5.303	3.190	-0.922	3.811	-1.718	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
306.5356	-0.748	-1.659	-0.241	0.784	5.303	3.190	-0.922	3.811	-1.718	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
306.5439	-0.735	-1.666	-0.307	0.694	5.268	2.969	-0.950	3.740	-1.563	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.008										
306.5522	-0.735	-1.666	-0.307	0.694	5.268	2.969	-0.950	3.740	-1.563	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.008										
306.5605	-0.746	-1.592	-0.285	0.598	5.717	2.806	-0.922	3.254	-1.456	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.5688	-0.740	-1.644	-0.351	0.608	5.637	2.801	-0.952	3.345	-1.421	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.001	-0.008										
306.5771	-0.740	-1.644	-0.351	0.608	5.637	2.801	-0.952	3.345	-1.421	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.001	-0.008										
306.5854	-0.749	-1.686	-0.371	0.680	5.414	2.955	-0.930	3.546	-1.598	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.008										
306.5937	-0.749	-1.686	-0.371	0.680	5.414	2.955	-0.930	3.546	-1.598	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.008										
306.602	-0.755	-1.713	-0.321	0.760	5.494	3.146	-0.877	3.605	-1.728	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
306.6103	-0.755	-1.713	-0.321	0.760	5.494	3.146	-0.877	3.605	-1.728	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
306.6186	-0.772	-1.562	-0.294	0.735	5.668	3.135	-0.893	3.409	-1.606	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
306.6269	-0.772	-1.562	-0.294	0.735	5.668	3.135	-0.893	3.409	-1.606	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
306.6352	-0.762	-1.668	-0.363	0.766	5.560	3.169	-0.902	3.547	-1.661	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
306.6435	-0.762	-1.668	-0.363	0.766	5.560	3.169	-0.902	3.547	-1.661	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
306.6518	-0.757	-1.705	-0.405	0.766	5.555	3.193	-0.894	3.525	-1.695	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.6601	-0.757	-1.705	-0.405	0.766	5.555	3.193	-0.894	3.525	-1.695	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.6684	-0.747	-1.696	-0.401	0.675	5.449	2.930	-0.974	3.539	-1.470	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.001	-0.008										
306.6767	-0.747	-1.696	-0.401	0.675	5.449	2.930	-0.974	3.539	-1.470	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.001	-0.008										
306.685	-0.742	-1.762	-0.475	0.649	5.730	2.885	-0.941	3.265	-1.448	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.000	-0.007										
306.6933	-0.742	-1.762	-0.475	0.649	5.730	2.885	-0.941	3.265	-1.448	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.000	-0.007										
306.7016	-0.731	-1.767	-0.463	0.613	5.802	2.846	-0.933	3.143	-1.460	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.001	-0.007										
306.7099	-0.731	-1.767	-0.463	0.613	5.802	2.846	-0.933	3.143	-1.460	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.001	-0.007										
306.7182	-0.750	-1.701	-0.489	0.598	5.859	2.801	-0.936	3.093	-1.384	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.000	-0.007										
306.7265	-0.750	-1.701	-0.489	0.598	5.859	2.801	-0.936	3.093	-1.384	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.000	-0.007										
306.7348	-0.732	-1.725	-0.416	0.786	5.389	3.215	-0.902	3.638	-1.743	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.7431	-0.732	-1.725	-0.416	0.786	5.389	3.215	-0.902	3.638	-1.743	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.7514	-0.743	-1.746	-0.413	0.797	5.338	3.243	-0.892	3.723	-1.774	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.7597	-0.743	-1.746	-0.413	0.797	5.338	3.243	-0.892	3.723	-1.774	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.768	-0.739	-1.740	-0.379	0.816	5.203	3.240	-0.890	3.874	-1.799	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.7763	-0.739	-1.740	-0.379	0.816	5.203	3.240	-0.890	3.874	-1.799	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.7846	-0.729	-1.687	-0.355	0.788	5.245	3.197	-0.901	3.764	-1.767	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.7929	-0.729	-1.687	-0.355	0.788	5.245	3.197	-0.901	3.764	-1.767	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.8012	-0.743	-1.762	-0.455	0.842	4.959	3.260	-0.938	4.095	-1.779	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.001	-0.008										
306.8095	-0.743	-1.762	-0.455	0.842	4.959	3.260	-0.938	4.095	-1.779	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.001	-0.008										
306.8178	-0.755	-1.743	-0.606	0.681	5.684	2.995	-0.943	3.285	-1.463	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.001	-0.007										
306.8261	-0.755	-1.743	-0.606	0.681	5.684	2.995	-0.943	3.285	-1.463	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.001	-0.007										
306.8344	-0.772	-1.721	-0.573	0.652	5.775	2.934	-0.913	3.189	-1.441	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.001	-0.007										
306.8427	-0.772	-1.721	-0.573	0.652	5.775	2.934	-0.913	3.189	-1.441	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.001	-0.007										
306.851	-0.767	-1.734	-0.549	0.626	5.995	2.894	-0.929	3.022	-1.392	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.000	-0.007										
306.8593	-0.767	-1.734	-0.549	0.626	5.995	2.894	-0.929	3.022	-1.392	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.000	-0.007										
306.8676	-0.740	-1.731	-0.420	0.665	5.607	2.963	-0.939	3.399	-1.456	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.8759	-0.740	-1.731	-0.420	0.665	5.607	2.963	-0.939	3.399	-1.456	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.8842	-0.733	-1.698	-0.355	0.789	5.328	3.217	-0.892	3.705	-1.743	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
306.8925	-0.733	-1.698	-0.355	0.789	5.328	3.217	-0.892	3.705	-1.743	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
306.9008	-0.744	-1.710	-0.318	0.802	5.350	3.243	-0.902	3.747	-1.751	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
306.9091	-0.744	-1.710	-0.318	0.802	5.350	3.243	-0.902	3.747	-1.751	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
306.9174	-0.735	-1.661	-0.354	0.774	5.343	3.174	-0.898	3.699	-1.730	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.9257	-0.735	-1.661	-0.354	0.774	5.343	3.174	-0.898	3.699	-1.730	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.934	-0.747	-1.695	-0.395	0.743	5.210	3.092	-0.935	3.809	-1.613	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.9423	-0.747	-1.695	-0.395	0.743	5.210	3.092	-0.935	3.809	-1.613	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.9506	-0.770	-1.633	-0.448	0.641	5.766	2.926	-0.934	3.212	-1.428	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.9589	-0.770	-1.633	-0.448	0.641	5.766	2.926	-0.934	3.212	-1.428	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
306.9672	-0.772	-1.704	-0.506	0.612	6.008	2.891	-0.944	2.979	-1.354	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.000	-0.007										
306.9755	-0.772	-1.704	-0.506	0.612	6.008	2.891	-0.944	2.979	-1.354	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.000	-0.007										
306.9838	-0.776	-1.652	-0.510	0.608	6.064	2.914	-0.928	2.939	-1.346	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.000	-0.007										
306.9921	-0.776	-1.652	-0.510	0.608	6.064	2.914	-0.928	2.939	-1.346	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.000	-0.007										
307.0004	-0.748	-1.679	-0.377	0.561	6.140	2.783	-0.929	2.871	-1.336	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.015	0.000	-0.007										
307.0087	-0.748	-1.679	-0.377	0.561	6.140	2.783	-0.929	2.871	-1.336	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.015	0.000	-0.007										
307.017	-0.758	-1.641	-0.264	0.650	5.775	2.974	-0.897	3.305	-1.489	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.017	0.001	-0.007										
307.0253	-0.758	-1.641	-0.264	0.650	5.775	2.974	-0.897	3.305	-1.489	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.017	0.001	-0.007										
307.0336	-0.744	-1.590	-0.184	0.762	5.285	3.155	-0.912	3.760	-1.745	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.018	0.001	-0.007										
307.0419	-0.744	-1.590	-0.184	0.762	5.285	3.155	-0.912	3.760	-1.745	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.018	0.001	-0.007										
307.0502	-0.751	-1.600	-0.284	0.626	5.789	2.926	-0.916	3.215	-1.460	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.0585	-0.751	-1.600	-0.284	0.626	5.789	2.926	-0.916	3.215	-1.460	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.0668	-0.743	-1.691	-0.299	0.662	5.608	2.997	-0.932	3.454	-1.531	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.0751	-0.743	-1.691	-0.299	0.662	5.608	2.997	-0.932	3.454	-1.531	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.0834	-0.747	-1.693	-0.367	0.556	6.114	2.811	-0.924	2.832	-1.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.015	0.000	-0.007										
307.0917	-0.747	-1.693	-0.367	0.556	6.114	2.811	-0.924	2.832	-1.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.015	0.000	-0.007										
307.1	-0.777	-1.597	-0.390	0.592	6.023	2.881	-0.929	2.919	-1.398	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.1083	-0.777	-1.597	-0.390	0.592	6.023	2.881	-0.929	2.919	-1.398	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.1166	-0.766	-1.582	-0.323	0.572	6.003	2.821	-0.931	2.948	-1.391	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.1249	-0.766	-1.582	-0.323	0.572	6.003	2.821	-0.931	2.948	-1.391	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.1332	-0.757	-1.685	-0.315	0.615	5.818	2.902	-0.922	3.159	-1.529	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.1415	-0.757	-1.685	-0.315	0.615	5.818	2.902	-0.922	3.159	-1.529	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.1498	-0.746	-1.585	-0.228	0.621	5.769	2.926	-0.904	3.219	-1.538	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.017	0.001	-0.007										
307.1581	-0.746	-1.585	-0.228	0.621	5.769	2.926	-0.904	3.219	-1.538	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.017	0.001	-0.007										
307.1664	-0.761	-1.546	-0.238	0.811	5.208	3.312	-0.917	3.837	-1.820	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.018	0.001	-0.007										
307.1747	-0.761	-1.546	-0.238	0.811	5.208	3.312	-0.917	3.837	-1.820	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.018	0.001	-0.007										
307.183	-0.769	-1.563	-0.200	0.788	5.215	3.219	-0.922	3.871	-1.758	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.018	0.001	-0.007										
307.1913	-0.769	-1.563	-0.200	0.788	5.215	3.219	-0.922	3.871	-1.758	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.018	0.001	-0.007										
307.1996	-0.771	-1.620	-0.275	0.808	5.230	3.282	-0.898	3.820	-1.859	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.017	0.001	-0.007										
307.2079	-0.771	-1.620	-0.275	0.808	5.230	3.282	-0.898	3.820	-1.859	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.017	0.001	-0.007										
307.2162	-0.747	-1.588	-0.173	0.574	5.869	2.817	-0.900	3.113	-1.467	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.017	0.001	-0.007										
307.2245	-0.747	-1.588	-0.173	0.574	5.869	2.817	-0.900	3.113	-1.467	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.017	0.001	-0.007										
307.2328	-0.764	-1.631	-0.312	0.589	5.924	2.837	-0.937	3.020	-1.418	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.2411	-0.764	-1.631	-0.312	0.589	5.924	2.837	-0.937	3.020	-1.418	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.2494	-0.758	-1.672	-0.292	0.553	6.166	2.774	-0.933	2.814	-1.343	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.000	-0.007										
307.2577	-0.758	-1.672	-0.292	0.553	6.166	2.774	-0.933	2.814	-1.343	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.000	-0.007										
307.266	-0.771	-1.600	-0.248	0.560	6.099	2.779	-0.911	2.878	-1.389	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.2743	-0.771	-1.600	-0.248	0.560	6.099	2.779	-0.911	2.878	-1.389	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.016	0.001	-0.007										
307.2826	-0.757	-1.528	-0.180	0.609	5.847	2.887	-0.895	3.177	-1.460	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
307.2909	-0.757	-1.528	-0.180	0.609	5.847	2.887	-0.895	3.177	-1.460	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
307.2992	-0.754	-1.615	-0.204	0.804	5.135	3.223	-0.939	3.946	-1.764	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.017	0.001	-0.007										
307.3075	-0.754	-1.615	-0.204	0.804	5.135	3.223	-0.939	3.946	-1.764	0.213	1.011	-0.374	0.213	1.011	-0.374	0.213	1.011	-0.374	0.017	0.001	-0.007										
307.3158	-0.768	-1.566	-0.213	0.762	5.383	3.169	-0.908	3.630	-1.783	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
307.3241	-0.768	-1.566	-0.213	0.762	5.383	3.169	-0.908	3.630	-1.783	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
307.3324	-0.749	-1.654	-0.255	0.793	5.198	3.203	-0.894	3.833	-1.797	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
307.3407	-0.749	-1.654	-0.255	0.793	5.198	3.203	-0.894	3.833	-1.797	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.017	0.001	-0.007										
307.349	-0.748	-1.624	-0.263	0.620	5.710	2.845	-0.937	3.344	-1.398	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
307.3573	-0.748	-1.624	-0.263	0.620	5.710	2.845	-0.937	3.344	-1.398	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
307.3656	-0.775	-1.644	-0.395	0.654	5.698	2.960	-0.956	3.281	-1.423	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
307.3739	-0.775	-1.644	-0.395	0.654	5.698	2.960	-0.956	3.281	-1.423	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
307.3822	-0.778	-1.668	-0.507	0.671	5.716	3.010	-0.920	3.225	-1.527	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.3905	-0.778	-1.668	-0.507	0.671	5.716	3.010	-0.920	3.225	-1.527	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.3988	-0.736	-1.637	-0.307	0.583	5.811	2.765	-0.914	3.147	-1.439	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.4071	-0.736	-1.637	-0.307	0.583	5.811	2.765	-0.914	3.147	-1.439	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.4154	-0.748	-1.637	-0.293	0.647	5.698	2.919	-0.895	3.298	-1.544	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
307.4237	-0.748	-1.637	-0.293	0.647	5.698	2.919	-0.895	3.298	-1.544	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
307.432	-0.760	-1.631	-0.341	0.799	5.245	3.229	-0.899	3.819	-1.716	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
307.4403	-0.760	-1.631	-0.341	0.799	5.245	3.229	-0.899	3.819	-1.716	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
307.4486	-0.760	-1.631	-0.341	0.799	5.245	3.229	-0.899	3.819	-1.716	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
307.4569	-0.746	-1.666	-0.371	0.779	5.317	3.180	-0.913	3.759	-1.668	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.4652	-0.746	-1.666	-0.371	0.779	5.317	3.180	-0.913	3.759	-1.668	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.4735	-0.738	-1.681	-0.333	0.782	5.254	3.156	-0.893	3.783	-1.766	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.4818	-0.738	-1.681	-0.333	0.782	5.254	3.156	-0.893	3.783	-1.766	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.4901	-0.746	-1.736	-0.437	0.892	4.804	3.351	-0.911	4.213	-1.931	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.4984	-0.746	-1.736	-0.437	0.892	4.804	3.351	-0.911	4.213	-1.931	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.5067	-0.761	-1.799	-0.554	0.642	5.900	2.870	-0.938	3.128	-1.326	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.000	-0.007										
307.515	-0.761	-1.799	-0.554	0.642	5.900	2.870	-0.938	3.128	-1.326	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.000	-0.007										
307.5233	-0.773	-1.746	-0.570	0.656	5.926	2.901	-0.936	3.036	-1.415	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.000	-0.007										
307.5316	-0.773	-1.746	-0.570	0.656	5.926	2.901	-0.936	3.036	-1.415	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.000	-0.007										
307.5399	-0.746	-1.752	-0.470	0.618	5.909	2.823	-0.936	3.091	-1.377	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.000	-0.007										
307.5482	-0.746	-1.752	-0.470	0.618	5.909	2.823	-0.936	3.091	-1.377	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.013	0.000	-0.007										
307.5565	-0.733	-1.761	-0.330	0.762	5.443	3.114	-0.913	3.634	-1.649	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.5648	-0.733	-1.761	-0.330	0.762	5.443	3.114	-0.913	3.634	-1.649	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.5731	-0.743	-1.666	-0.329	0.770	5.431	3.174	-0.921	3.624	-1.627	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
307.5814	-0.743	-1.666	-0.329	0.770	5.431	3.174	-0.921	3.624	-1.627	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.016	0.001	-0.007										
307.5897	-0.735	-1.693	-0.343	0.769	5.451	3.141	-0.878	3.613	-1.745	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.598	-0.735	-1.693	-0.343	0.769	5.451	3.141	-0.878	3.613	-1.745	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.6063	-0.731	-1.751	-0.365	0.766	5.415	3.151	-0.899	3.650	-1.679	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.6146	-0.731	-1.751	-0.365	0.766	5.415	3.151	-0.899	3.650	-1.679	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.015	0.001	-0.007										
307.6229	-0.757	-1.731	-0.477	0.728	5.393	3.047	-0.922	3.615	-1.580	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.001	-0.008										
307.6312	-0.757	-1.731	-0.477	0.728	5.393	3.047	-0.922	3.615	-1.580	0.212	1.011	-0.374	0.212	1.011	-0.374	0.212	1.011	-0.374	0.014	0.001	-0.008										
